#
# Results on Thursday September 28 2017 17:33:43 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0
# Design number was non-random = 4
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1506620023,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,who,Clam
1506620023,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,what,consulate
1506620023,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,where,Jiveland
1506620023,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,month,January
1506620023,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,day,1
1506620023,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,time,1:00
1506620023,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,ampm,AM
1506620023,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,_REACTION_TIME_,4485
1506620023,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,who,Azure
1506620023,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,what,consulate
1506620023,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,where,Chiland
1506620023,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,month,January
1506620023,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,day,1
1506620023,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,time,1:00
1506620023,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,ampm,AM
1506620023,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,_REACTION_TIME_,4999
1506620023,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,who,Blue
1506620023,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,what,consulate
1506620023,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,where,Muland
1506620023,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,month,January
1506620023,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,day,1
1506620023,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,time,1:00
1506620023,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,ampm,AM
1506620023,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,_REACTION_TIME_,2844
#
# Results on Thursday September 28 2017 17:35:02 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0
# Design number was non-random = 5
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1506620103,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,who,Clam
1506620103,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,what,consulate
1506620103,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,where,Jiveland
1506620103,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,month,January
1506620103,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,day,1
1506620103,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,time,1:00
1506620103,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,ampm,AM
1506620103,d7528859111780250e15493880b79267,MessageForm,2,0,training,NULL,_REACTION_TIME_,5737
1506620103,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,who,Azure
1506620103,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,what,consulate
1506620103,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,where,Chiland
1506620103,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,month,January
1506620103,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,day,1
1506620103,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,time,1:00
1506620103,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,ampm,AM
1506620103,d7528859111780250e15493880b79267,MessageForm,3,0,training,NULL,_REACTION_TIME_,9329
1506620103,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,who,Blue
1506620103,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,what,consulate
1506620103,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,where,Muland
1506620103,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,month,January
1506620103,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,day,1
1506620103,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,time,1:00
1506620103,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,ampm,AM
1506620103,d7528859111780250e15493880b79267,MessageForm,4,0,training,NULL,_REACTION_TIME_,7623
#
# Results on Thursday October 19 2017 19:52:48 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0
# Design number was non-random = 28
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,15,0,1.ext.train,NULL,who,Cube
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,15,0,1.ext.train,NULL,what,outdoor-mall
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,15,0,1.ext.train,NULL,where,Gibbonland
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,15,0,1.ext.train,NULL,month,January
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,15,0,1.ext.train,NULL,day,1
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,15,0,1.ext.train,NULL,time,11:00
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,15,0,1.ext.train,NULL,ampm,AM
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,15,0,1.ext.train,NULL,_REACTION_TIME_,58239
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,10,0,1.ext.Scenario4,NULL,who,Turquoise
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,10,0,1.ext.Scenario4,NULL,what,secular-school
1508442768,0614eb1137b6571d6f5c34bd0ad00f45,MessageForm,10,0,1.ext.Scenario4,NULL,where,Piland
